num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento,ano_ultimo_lancamento,,,,,,,,,,,
519,519,7,84,PF,2021-09-14 11:54:00 UTC,797.4624,187.19,2022-12-29 23:55:54 UTC,2022,,,,,,,,,,,
536,536,7,84,PF,2020-12-09 14:29:00 UTC,457.355,1236.6,2022-12-30 00:00:00.975642 UTC,2022,,,,,,,,,,,
561,561,7,84,PF,2019-01-20 12:19:00 UTC,9182.9907,8913.97,2022-06-24 08:29:45 UTC,2022,,,,,,,,,,,
572,572,7,84,PF,2021-09-21 16:34:00 UTC,26.108,5.73,2022-12-29 23:59:59.148259 UTC,2022,,,,,,,,,,,
589,589,7,84,PF,2018-09-13 13:09:00 UTC,74008.7239,71872.8,2020-06-04 21:51:06 UTC,2020,,,,,,,,,,,
593,593,7,84,PF,2019-01-12 10:56:00 UTC,56788.4463,57631.09,2022-12-29 23:59:59.736375 UTC,2022,,,,,,,,,,,
607,607,7,84,PF,2015-12-04 11:48:00 UTC,1963.9692,1855.39,2018-09-08 03:23:55 UTC,2018,,,,,,,,,,,
618,618,7,84,PF,2018-12-14 11:23:00 UTC,11413.9064,10896.79,2020-05-13 12:18:10 UTC,2020,,,,,,,,,,,
627,627,7,84,PF,2020-12-14 13:51:00 UTC,143.3355,11.61,2022-12-29 23:59:59.510087 UTC,2022,,,,,,,,,,,
645,645,7,84,PF,2022-05-24 13:33:00 UTC,296.4417,270.09,2022-12-30 00:00:00.157528 UTC,2022,,,,,,,,,,,
658,658,7,84,PF,2017-02-07 12:10:00 UTC,10623.5234,10255.33,2019-09-20 20:58:34 UTC,2019,,,,,,,,,,,
660,660,7,84,PF,2022-10-28 14:34:00 UTC,64380.3888,61857.22,2022-12-30 00:00:00.202916 UTC,2022,,,,,,,,,,,
663,663,7,84,PF,2020-07-21 14:21:00 UTC,318.7912,209.45,2022-12-29 23:59:59.30429 UTC,2022,,,,,,,,,,,
682,682,7,84,PF,2020-10-14 16:53:00 UTC,20.3082,225.71,2022-12-30 00:00:00.673322 UTC,2022,,,,,,,,,,,
695,695,7,84,PF,2021-04-18 15:39:00 UTC,18491.9385,17175.37,2022-12-30 00:00:00.577676 UTC,2022,,,,,,,,,,,
708,708,7,84,PF,2020-07-19 11:21:00 UTC,959.208,770.5,2022-11-04 04:20:04 UTC,2022,,,,,,,,,,,
729,729,7,84,PF,2020-08-21 10:13:00 UTC,267.7912,223.21,2022-12-29 23:59:37 UTC,2022,,,,,,,,,,,
734,734,7,84,PF,2020-08-17 15:00:00 UTC,1021.1032,953.19,2022-12-30 00:00:00.912619 UTC,2022,,,,,,,,,,,
745,745,7,84,PF,2017-04-23 15:36:00 UTC,24507.8028,22446.31,2022-12-30 00:00:00.182844 UTC,2022,,,,,,,,,,,
803,803,7,84,PF,2021-11-17 12:01:00 UTC,71217.5522,67168.87,2022-12-29 23:59:59.437175 UTC,2022,,,,,,,,,,,
822,822,7,84,PF,2022-12-16 15:58:00 UTC,238.97,212.94,2023-01-04 07:55:58.325386 UTC,2023,,,,,,,,,,,
827,827,7,84,PF,2022-10-24 14:44:00 UTC,107556.2928,99308.13,2022-12-30 00:00:00.038647 UTC,2022,,,,,,,,,,,
860,860,7,84,PF,2021-04-15 14:16:00 UTC,41005.7748,37774.11,2022-12-29 23:59:59.493746 UTC,2022,,,,,,,,,,,
882,882,7,84,PF,2020-09-20 12:10:00 UTC,12488.9,12478.81,2022-12-29 23:59:59.861598 UTC,2022,,,,,,,,,,,
884,884,7,84,PF,2017-08-06 11:01:00 UTC,13113.032,12932.07,2022-12-29 23:43:26 UTC,2022,,,,,,,,,,,
893,893,7,84,PF,2022-07-19 13:30:00 UTC,310.48,298.54,2022-12-29 23:59:59.983608 UTC,2022,,,,,,,,,,,
929,929,7,84,PF,2019-02-27 13:07:00 UTC,34456.3128,32992.26,2022-11-13 05:06:34 UTC,2022,,,,,,,,,,,
942,942,7,84,PF,2015-10-24 15:54:00 UTC,48.2575,292.65,2021-07-27 13:03:47 UTC,2021,,,,,,,,,,,
944,944,7,84,PF,2020-05-09 11:42:00 UTC,18246.8718,16570.43,2022-12-30 00:00:00.292822 UTC,2022,,,,,,,,,,,
948,948,7,84,PF,2016-09-25 15:39:00 UTC,22981.4214,23251.53,2022-12-30 00:00:00.750961 UTC,2022,,,,,,,,,,,
959,959,7,84,PF,2022-06-07 12:06:00 UTC,9579.724,10044.11,2022-12-29 23:59:59.868973 UTC,2022,,,,,,,,,,,
964,964,7,84,PF,2021-06-24 14:15:00 UTC,938.7,17.6,2022-12-29 23:59:59.423736 UTC,2022,,,,,,,,,,,
969,969,7,84,PF,2020-10-18 10:41:00 UTC,19705.8364,19084.52,2022-12-30 00:00:00.563535 UTC,2022,,,,,,,,,,,
986,986,7,84,PF,2016-01-23 12:45:00 UTC,3674.6115,3468.33,2019-01-19 05:34:40 UTC,2019,,,,,,,,,,,
999,999,7,84,PF,2017-08-25 15:13:00 UTC,18697.4568,18628.42,2022-12-29 23:59:59.752141 UTC,2022,,,,,,,,,,,
12,12,7,85,PF,2016-01-13 12:28:00 UTC,437.2888,405.41,2022-12-29 23:59:58 UTC,2022,,,,,,,,,,,
13,13,7,85,PF,2022-12-16 11:20:00 UTC,229.779,212.5,2023-01-08 07:02:40.717016 UTC,2023,,,,,,,,,,,
20,20,7,85,PF,2021-05-20 15:06:00 UTC,50155.8122,49629.64,2022-12-29 23:59:59.134153 UTC,2022,,,,,,,,,,,
58,58,7,85,PF,2017-11-02 12:54:00 UTC,55549.863,57199.63,2022-12-30 00:00:00.41749 UTC,2022,,,,,,,,,,,
63,63,7,85,PF,2019-04-10 12:23:00 UTC,2354.2494,2160.99,2022-12-30 00:00:00.08759 UTC,2022,,,,,,,,,,,
91,91,7,85,PF,2020-02-17 10:45:00 UTC,51889.3788,50612.74,2022-12-29 23:59:30 UTC,2022,,,,,,,,,,,
123,123,7,85,PF,2021-10-16 15:35:00 UTC,308.1314,186.79,2022-12-29 23:59:59.004416 UTC,2022,,,,,,,,,,,
182,182,7,85,PF,2020-11-04 12:06:00 UTC,6257.19,6395.69,2022-12-29 23:59:59.937321 UTC,2022,,,,,,,,,,,
273,273,7,85,PF,2020-04-27 11:42:00 UTC,65.4885,29.7,2022-12-30 00:00:00.680274 UTC,2022,,,,,,,,,,,
308,308,7,85,PF,2018-06-26 14:23:00 UTC,28868.0396,26440.84,2022-12-30 00:00:00.775337 UTC,2022,,,,,,,,,,,
314,314,7,85,PF,2017-02-11 12:07:00 UTC,19172.348,17788.25,2022-12-23 08:14:19 UTC,2022,,,,,,,,,,,
324,324,7,85,PF,2022-01-11 15:19:00 UTC,123.1356,103.13,2022-12-30 00:00:00.277362 UTC,2022,,,,,,,,,,,
335,335,7,85,PF,2022-01-02 11:09:00 UTC,751.065,709.01,2022-12-29 23:59:59.05189 UTC,2022,,,,,,,,,,,
337,337,7,85,PF,2017-08-03 14:16:00 UTC,36506.9664,37852.09,2022-12-29 08:42:23 UTC,2022,,,,,,,,,,,
338,338,7,85,PF,2016-03-07 14:26:00 UTC,185276.1219,179836.59,2022-12-30 00:00:00.75186 UTC,2022,,,,,,,,,,,
345,345,7,85,PF,2017-12-08 13:24:00 UTC,11346.321,10598.12,2022-12-30 00:00:00.302612 UTC,2022,,,,,,,,,,,
348,348,7,85,PF,2018-03-03 11:58:00 UTC,51345.4036,48405.15,2021-10-06 04:37:41 UTC,2021,,,,,,,,,,,
367,367,7,85,PF,2015-08-21 11:07:00 UTC,15067.7505,15142.78,2021-11-06 12:28:06 UTC,2021,,,,,,,,,,,
369,369,7,85,PF,2022-10-09 11:31:00 UTC,2372.7956,2392.14,2022-12-30 00:00:00.630579 UTC,2022,,,,,,,,,,,
378,378,7,85,PF,2018-03-18 12:36:00 UTC,1483.7993,1454.99,2020-12-28 07:37:42 UTC,2020,,,,,,,,,,,
384,384,7,85,PF,2022-03-10 13:20:00 UTC,26811.2304,25982.42,2022-12-29 23:59:59.194529 UTC,2022,,,,,,,,,,,
391,391,7,85,PF,2020-06-21 11:39:00 UTC,221113.6824,215962.42,2022-10-16 07:03:56 UTC,2022,,,,,,,,,,,
392,392,7,85,PF,2015-12-26 15:09:00 UTC,4970.3188,4563.98,2019-09-23 00:15:52 UTC,2019,,,,,,,,,,,
396,396,7,85,PF,2021-09-24 11:11:00 UTC,7540.1086,7091.65,2022-12-30 00:00:00.66657 UTC,2022,,,,,,,,,,,
397,397,7,85,PF,2018-10-13 10:51:00 UTC,40026.3696,36169.34,2022-12-29 22:02:26 UTC,2022,,,,,,,,,,,
409,409,7,85,PF,2015-11-08 14:10:00 UTC,17764.6188,18283.47,2021-04-07 14:37:17 UTC,2021,,,,,,,,,,,
458,458,7,85,PF,2017-07-02 14:47:00 UTC,55600.6176,57884.81,2022-12-29 23:59:59.14525 UTC,2022,,,,,,,,,,,
463,463,7,85,PF,2017-04-02 13:32:00 UTC,13633.8972,13891.76,2020-11-08 15:13:48 UTC,2020,,,,,,,,,,,
465,465,7,85,PF,2017-10-07 14:54:00 UTC,6002.172,6030.19,2021-08-25 16:37:01 UTC,2021,,,,,,,,,,,
469,469,7,85,PF,2018-09-27 11:50:00 UTC,43152.173,45107.74,2022-12-29 23:59:59.897207 UTC,2022,,,,,,,,,,,
471,471,7,85,PF,2022-10-20 16:02:00 UTC,592.7341,529.53,2022-12-29 23:59:59.822754 UTC,2022,,,,,,,,,,,
483,483,7,85,PF,2022-10-23 11:12:00 UTC,59749.5076,56176.71,2022-12-30 00:00:00.904481 UTC,2022,,,,,,,,,,,
502,502,7,85,PF,2021-12-19 15:05:00 UTC,58387.6359,58427.81,2022-12-30 00:00:00.447584 UTC,2022,,,,,,,,,,,
503,503,7,85,PF,2020-11-25 13:30:00 UTC,5085.3528,5111.28,2022-12-29 23:59:59.909101 UTC,2022,,,,,,,,,,,
511,511,7,85,PF,2018-11-07 11:57:00 UTC,36503.1135,38393.28,2022-12-18 17:28:23 UTC,2022,,,,,,,,,,,
522,522,7,85,PF,2016-11-05 13:26:00 UTC,1004.8938,377.69,2021-01-25 19:40:47 UTC,2021,,,,,,,,,,,
524,524,7,85,PF,2019-11-02 11:32:00 UTC,75259.8516,70788.36,2022-12-29 23:53:37 UTC,2022,,,,,,,,,,,
609,609,7,85,PF,2017-05-14 15:03:00 UTC,57623.7452,58782.09,2021-09-04 06:56:17 UTC,2021,,,,,,,,,,,
619,619,7,85,PF,2020-04-02 14:43:00 UTC,11.718,789.16,2022-05-21 03:34:21 UTC,2022,,,,,,,,,,,
675,675,7,85,PF,2019-04-24 13:55:00 UTC,43784.8794,40696.79,2022-12-30 00:00:00.544625 UTC,2022,,,,,,,,,,,
694,694,7,85,PF,2022-04-07 14:35:00 UTC,137.445,98.67,2022-12-29 23:59:59.153504 UTC,2022,,,,,,,,,,,
696,696,7,85,PF,2021-12-24 13:02:00 UTC,331.3233,133.89,2022-12-29 23:59:59.365934 UTC,2022,,,,,,,,,,,
719,719,7,85,PF,2016-08-16 13:16:00 UTC,13048.5855,13317.15,2019-12-20 19:18:15 UTC,2019,,,,,,,,,,,
724,724,7,85,PF,2019-08-07 13:31:00 UTC,1378.0014,1349.54,2022-09-14 05:40:11 UTC,2022,,,,,,,,,,,
731,731,7,85,PF,2017-07-21 11:57:00 UTC,857.7537,512.93,2022-12-26 20:38:55 UTC,2022,,,,,,,,,,,
772,772,7,85,PF,2017-06-08 11:13:00 UTC,53692.8372,50042.79,2021-11-12 13:19:09 UTC,2021,,,,,,,,,,,
777,777,7,85,PF,2022-01-07 13:03:00 UTC,1200.7611,577.59,2022-12-29 23:59:59.536609 UTC,2022,,,,,,,,,,,
791,791,7,85,PF,2015-10-21 13:49:00 UTC,5609.5092,4787.19,2022-12-27 23:54:19 UTC,2022,,,,,,,,,,,
795,795,7,85,PF,2022-02-25 15:08:00 UTC,100.6364,51.65,2022-12-29 23:59:59.852052 UTC,2022,,,,,,,,,,,
806,806,7,85,PF,2018-05-02 13:32:00 UTC,584.98,576.96,2022-12-29 23:48:23 UTC,2022,,,,,,,,,,,
811,811,7,85,PF,2018-08-06 11:04:00 UTC,7630.794,7722.45,2022-08-24 03:53:49 UTC,2022,,,,,,,,,,,
812,812,7,85,PF,2018-10-24 12:26:00 UTC,15943.4208,16354.83,2022-06-29 15:52:37 UTC,2022,,,,,,,,,,,
823,823,7,85,PF,2022-01-18 12:45:00 UTC,383.5926,357.27,2022-12-29 23:59:59.916742 UTC,2022,,,,,,,,,,,
847,847,7,85,PF,2017-10-23 12:25:00 UTC,84.5658,35.3,2022-08-18 01:29:44 UTC,2022,,,,,,,,,,,
908,908,7,85,PF,2021-04-02 10:22:00 UTC,121.0664,146.49,2022-12-29 23:59:59.051283 UTC,2022,,,,,,,,,,,
933,933,7,85,PF,2015-08-12 13:49:00 UTC,18663.6638,17579.49,2017-10-10 15:46:46 UTC,2017,,,,,,,,,,,
965,965,7,85,PF,2016-08-28 14:28:00 UTC,321.134,411.64,2022-12-30 00:00:00.792144 UTC,2022,,,,,,,,,,,
976,976,7,85,PF,2015-09-16 15:49:00 UTC,68294.772,64946.46,2019-08-14 20:05:43 UTC,2019,,,,,,,,,,,
32,32,7,86,PF,2017-12-14 14:59:00 UTC,17618.6816,16884.65,2020-10-04 07:29:28 UTC,2020,,,,,,,,,,,
88,88,7,86,PF,2020-10-07 14:15:00 UTC,13428.2208,13974.82,2022-12-29 23:59:59.422843 UTC,2022,,,,,,,,,,,
99,99,7,86,PF,2017-10-14 12:58:00 UTC,6520,6492.2,2022-12-30 00:00:00.121381 UTC,2022,,,,,,,,,,,
101,101,7,86,PF,2018-11-05 14:17:00 UTC,111513.0388,105076.54,2022-12-29 23:44:00 UTC,2022,,,,,,,,,,,
121,121,7,86,PF,2021-02-08 11:22:00 UTC,560.092,167.85,2022-12-29 23:59:59.126199 UTC,2022,,,,,,,,,,,
156,156,7,86,PF,2018-09-03 15:21:00 UTC,77724.42,77618.77,2021-08-29 14:31:08 UTC,2021,,,,,,,,,,,
184,184,7,86,PF,2018-11-12 13:09:00 UTC,30326.432,31954.14,2022-12-30 00:00:00.746947 UTC,2022,,,,,,,,,,,
194,194,7,86,PF,2016-12-18 14:20:00 UTC,6724.2318,6042.25,2021-12-11 04:38:39 UTC,2021,,,,,,,,,,,
214,214,7,86,PF,2017-04-04 14:29:00 UTC,62.2986,51.56,2022-12-29 23:59:59.589471 UTC,2022,,,,,,,,,,,
219,219,7,86,PF,2022-02-17 10:52:00 UTC,45527.321,46013.39,2022-12-30 00:00:00.69418 UTC,2022,,,,,,,,,,,
236,236,7,86,PF,2020-02-25 11:42:00 UTC,21089.2608,21928.04,2022-12-29 23:59:59.882864 UTC,2022,,,,,,,,,,,
268,268,7,86,PF,2016-07-06 16:25:00 UTC,745.3472,548.68,2022-04-21 03:27:50 UTC,2022,,,,,,,,,,,
282,282,7,86,PF,2017-10-03 12:41:00 UTC,156.655,78.3,2022-12-30 00:00:00.158915 UTC,2022,,,,,,,,,,,
287,287,7,86,PF,2020-07-20 13:04:00 UTC,37008.8448,38511.38,2022-12-29 23:59:59.21128 UTC,2022,,,,,,,,,,,
305,305,7,86,PF,2021-07-13 13:43:00 UTC,275.739,187.48,2022-12-30 00:00:00.012666 UTC,2022,,,,,,,,,,,
336,336,7,86,PF,2020-10-18 13:03:00 UTC,5.0611,33.56,2022-12-30 00:00:00.340335 UTC,2022,,,,,,,,,,,
344,344,7,86,PF,2022-05-25 13:35:00 UTC,142.3357,26.17,2022-12-29 23:59:59.41915 UTC,2022,,,,,,,,,,,
400,400,7,86,PF,2018-04-21 15:16:00 UTC,27.3152,9013.16,2022-12-29 23:59:59.930257 UTC,2022,,,,,,,,,,,
401,401,7,86,PF,2020-12-18 11:53:00 UTC,51461.9,51296.9,2022-08-07 02:42:20 UTC,2022,,,,,,,,,,,
403,403,7,86,PF,2020-03-17 13:11:00 UTC,53898.4894,50265.66,2022-12-29 23:59:59.751958 UTC,2022,,,,,,,,,,,
404,404,7,86,PF,2022-06-05 15:57:00 UTC,32344.5647,31038.09,2022-12-30 00:00:00.432683 UTC,2022,,,,,,,,,,,
426,426,7,86,PF,2022-06-27 11:26:00 UTC,152392.8346,139689.94,2022-12-30 00:00:00.903816 UTC,2022,,,,,,,,,,,
436,436,7,86,PF,2019-12-10 12:32:00 UTC,8634.9205,9025.44,2022-12-29 23:59:59.671918 UTC,2022,,,,,,,,,,,
445,445,7,86,PF,2019-10-18 14:44:00 UTC,9499.4237,7373.57,2022-12-29 18:13:01 UTC,2022,,,,,,,,,,,
470,470,7,86,PF,2016-10-03 14:01:00 UTC,14772.1378,12201.82,2022-12-29 23:59:59.527107 UTC,2022,,,,,,,,,,,
474,474,7,86,PF,2020-01-12 10:03:00 UTC,116.6848,13.08,2022-12-29 23:59:59.796608 UTC,2022,,,,,,,,,,,
563,563,7,86,PF,2021-07-10 11:51:00 UTC,46720.6002,46232.24,2022-12-30 00:00:00.239283 UTC,2022,,,,,,,,,,,
569,569,7,86,PF,2016-11-25 12:47:00 UTC,38.116,10.87,2022-12-29 23:59:59.599916 UTC,2022,,,,,,,,,,,
583,583,7,86,PF,2020-06-25 14:02:00 UTC,380.6334,128.17,2022-12-29 23:59:59.389092 UTC,2022,,,,,,,,,,,
594,594,7,86,PF,2019-11-26 14:01:00 UTC,1648.618,1131.1,2022-11-27 00:35:22 UTC,2022,,,,,,,,,,,
605,605,7,86,PF,2022-05-02 16:57:00 UTC,50226.3102,49704.08,2022-12-30 00:00:00.234545 UTC,2022,,,,,,,,,,,
629,629,7,86,PF,2018-06-15 13:15:00 UTC,4654.4893,4310.24,2022-12-29 23:49:27 UTC,2022,,,,,,,,,,,
654,654,7,86,PF,2019-05-24 12:34:00 UTC,48933.5008,46182.71,2022-12-29 23:59:59.98354 UTC,2022,,,,,,,,,,,
665,665,7,86,PF,2019-12-11 14:35:00 UTC,15668.5167,16088.41,2022-12-29 23:59:59.131184 UTC,2022,,,,,,,,,,,
669,669,7,86,PF,2016-04-15 14:26:00 UTC,67205.8824,55598.12,2020-04-14 01:45:56 UTC,2020,,,,,,,,,,,
683,683,7,86,PF,2022-03-06 13:25:00 UTC,4130.391,4337.77,2022-12-30 00:00:00.511657 UTC,2022,,,,,,,,,,,
707,707,7,86,PF,2016-10-22 14:14:00 UTC,60833.2284,59617.25,2019-01-13 13:11:29 UTC,2019,,,,,,,,,,,
748,748,7,86,PF,2019-06-19 11:57:00 UTC,49285.008,50788.55,2022-12-30 00:00:00.011986 UTC,2022,,,,,,,,,,,
784,784,7,86,PF,2020-07-27 12:34:00 UTC,373.3918,331.31,2022-12-29 23:59:59.156407 UTC,2022,,,,,,,,,,,
788,788,7,86,PF,2021-06-11 11:11:00 UTC,38.4405,243.41,2022-12-30 00:00:00.956241 UTC,2022,,,,,,,,,,,
809,809,7,86,PF,2021-05-18 16:15:00 UTC,901.68,568.8,2022-12-29 23:59:59.380966 UTC,2022,,,,,,,,,,,
816,816,7,86,PF,2017-04-18 15:01:00 UTC,157.971,57.04,2022-12-23 13:45:19 UTC,2022,,,,,,,,,,,
835,835,7,86,PF,2019-12-09 11:43:00 UTC,39400.281,38090.6,2022-12-29 23:59:59.787445 UTC,2022,,,,,,,,,,,
843,843,7,86,PF,2019-08-09 10:35:00 UTC,11976.3742,11226.09,2021-07-02 02:15:55 UTC,2021,,,,,,,,,,,
854,854,7,86,PF,2017-04-13 12:22:00 UTC,656.2535,652.94,2022-12-29 23:59:59.220665 UTC,2022,,,,,,,,,,,
859,859,7,86,PF,2020-11-03 11:41:00 UTC,4935.6467,1943.39,2022-12-30 00:00:00.920671 UTC,2022,,,,,,,,,,,
867,867,7,86,PF,2016-10-14 12:02:00 UTC,112726.72,112686.21,2019-03-15 11:54:30 UTC,2019,,,,,,,,,,,
885,885,7,86,PF,2018-03-01 15:45:00 UTC,16065.4135,15859.56,2020-09-02 02:39:39 UTC,2020,,,,,,,,,,,
894,894,7,86,PF,2019-06-04 12:01:00 UTC,39102.764,36479.2,2022-10-23 19:09:11 UTC,2022,,,,,,,,,,,
901,901,7,86,PF,2020-01-18 13:48:00 UTC,18.921,310.45,2022-12-29 23:59:59.192828 UTC,2022,,,,,,,,,,,
907,907,7,86,PF,2022-08-01 12:44:00 UTC,4204.5822,4444.39,2022-12-30 00:00:00.499121 UTC,2022,,,,,,,,,,,
921,921,7,86,PF,2021-09-03 15:52:00 UTC,334.411,297.92,2022-12-29 23:59:59.728015 UTC,2022,,,,,,,,,,,
922,922,7,86,PF,2022-08-17 11:05:00 UTC,38032.113,36903.26,2022-12-30 00:00:00.103515 UTC,2022,,,,,,,,,,,
931,931,7,86,PF,2020-09-14 14:09:00 UTC,16674.2683,16089.49,2022-12-30 00:00:00.401417 UTC,2022,,,,,,,,,,,
949,949,7,86,PF,2016-07-07 10:30:00 UTC,762.4986,635.62,2021-12-26 08:41:06 UTC,2021,,,,,,,,,,,
961,961,7,86,PF,2020-05-13 11:41:00 UTC,91464.29,91423.61,2022-12-29 23:59:59.488865 UTC,2022,,,,,,,,,,,
962,962,7,86,PF,2022-07-19 15:11:00 UTC,15163.9884,15247.75,2022-12-29 23:59:59.609314 UTC,2022,,,,,,,,,,,
978,978,7,86,PF,2022-03-07 14:38:00 UTC,15455.4246,15291.84,2022-12-30 00:00:00.122916 UTC,2022,,,,,,,,,,,
985,985,7,86,PF,2018-01-18 15:15:00 UTC,24814.108,22495.77,2021-06-26 00:54:13 UTC,2021,,,,,,,,,,,
30,30,8,33,PF,2018-01-26 14:53:00 UTC,129.6555,957.15,2022-12-30 00:00:00.024953 UTC,2022,,,,,,,,,,,
475,475,8,33,PF,2020-05-04 13:45:00 UTC,82402.712,82534.2,2022-12-29 23:59:59.304362 UTC,2022,,,,,,,,,,,
858,858,8,33,PF,2018-11-28 11:24:00 UTC,628.7778,297.11,2022-04-14 16:47:44 UTC,2022,,,,,,,,,,,
38,38,8,35,PF,2021-08-23 12:15:00 UTC,31493.5936,31765.42,2022-12-30 00:00:00.550629 UTC,2022,,,,,,,,,,,
125,125,8,35,PF,2019-04-08 12:41:00 UTC,10863.58,12932.35,2022-12-29 23:59:57 UTC,2022,,,,,,,,,,,
428,428,8,35,PF,2019-11-27 14:29:00 UTC,61602.4894,56521.82,2022-12-29 23:59:59.96624 UTC,2022,,,,,,,,,,,
526,526,8,35,PF,2018-09-16 15:21:00 UTC,37666.72,37588.75,2022-12-29 20:03:55 UTC,2022,,,,,,,,,,,
869,869,8,35,PF,2021-04-09 13:01:00 UTC,1807.3465,1835.42,2022-12-29 23:59:59.261903 UTC,2022,,,,,,,,,,,
872,872,8,35,PF,2021-01-16 10:38:00 UTC,74.7036,55,2022-12-30 00:00:00.875846 UTC,2022,,,,,,,,,,,
120,120,8,40,PF,2021-11-18 10:05:00 UTC,448.52,400.95,2022-12-29 23:59:59.02948 UTC,2022,,,,,,,,,,,
453,453,8,40,PF,2022-01-14 13:16:00 UTC,20.2554,218.06,2022-12-29 23:59:59.573525 UTC,2022,,,,,,,,,,,
918,918,8,40,PF,2020-05-16 11:58:00 UTC,666.099,502.46,2022-12-29 22:20:07 UTC,2022,,,,,,,,,,,
209,209,8,51,PF,2021-02-07 12:38:00 UTC,21.63,8.36,2022-12-29 23:59:59.344628 UTC,2022,,,,,,,,,,,
407,407,8,51,PF,2019-05-18 13:18:00 UTC,6002.91,5776.05,2021-11-15 10:22:45 UTC,2021,,,,,,,,,,,
556,556,8,51,PF,2020-06-08 14:51:00 UTC,165.018,1003.86,2022-12-29 23:59:57 UTC,2022,,,,,,,,,,,
560,560,8,51,PF,2020-07-14 13:09:00 UTC,40.7987,17.21,2022-12-11 22:19:08 UTC,2022,,,,,,,,,,,
950,950,8,51,PF,2020-10-23 14:33:00 UTC,184.4865,67.75,2022-07-05 00:56:30 UTC,2022,,,,,,,,,,,
44,44,8,68,PF,2020-09-07 14:32:00 UTC,26049.303,24401.26,2022-11-05 21:31:22 UTC,2022,,,,,,,,,,,
639,639,8,68,PF,2020-04-16 13:45:00 UTC,119106.688,122899.57,2022-11-18 12:13:00 UTC,2022,,,,,,,,,,,
736,736,8,68,PF,2021-11-06 15:31:00 UTC,6682.742,6102.12,2022-12-29 23:59:59.081001 UTC,2022,,,,,,,,,,,
825,825,8,68,PF,2022-04-28 14:01:00 UTC,8502.879,7492.98,2022-12-30 00:00:00.772394 UTC,2022,,,,,,,,,,,
69,69,8,80,PF,2019-10-26 14:52:00 UTC,152.496,103.48,2022-12-29 23:59:59.509262 UTC,2022,,,,,,,,,,,
288,288,8,80,PF,2018-10-08 10:40:00 UTC,527.604,437.7,2022-12-30 00:00:00.730093 UTC,2022,,,,,,,,,,,
359,359,8,80,PF,2019-01-15 11:27:00 UTC,60095.9062,57983.04,2022-05-10 20:02:31 UTC,2022,,,,,,,,,,,
644,644,8,80,PF,2022-11-06 12:02:00 UTC,651.23,610.89,2022-12-30 00:00:00.212304 UTC,2022,,,,,,,,,,,
693,693,8,80,PF,2020-01-21 13:12:00 UTC,162.0885,75.28,2022-12-29 23:59:59.334376 UTC,2022,,,,,,,,,,,
743,743,8,80,PF,2019-05-06 11:39:00 UTC,14112.2202,12225.51,2022-12-29 23:40:09 UTC,2022,,,,,,,,,,,
50,50,8,94,PF,2021-11-17 16:16:00 UTC,292.619,92.12,2022-12-30 00:00:00.263525 UTC,2022,,,,,,,,,,,
672,672,8,94,PF,2019-07-14 12:16:00 UTC,15905.062,14492.84,2022-12-29 23:59:55 UTC,2022,,,,,,,,,,,
853,853,8,94,PF,2020-11-21 11:32:00 UTC,232.551,223.73,2022-12-30 00:00:00.86864 UTC,2022,,,,,,,,,,,
253,253,9,1,PF,2022-05-27 11:17:00 UTC,324.3888,232.78,2022-12-30 00:00:00.299986 UTC,2022,,,,,,,,,,,
313,313,9,1,PF,2022-08-22 13:17:00 UTC,4056.6615,4254.34,2022-12-29 23:59:59.033326 UTC,2022,,,,,,,,,,,
591,591,9,1,PF,2022-05-19 11:46:00 UTC,20638.0276,19948.77,2022-12-30 00:00:00.46683 UTC,2022,,,,,,,,,,,
793,793,9,1,PF,2020-05-03 15:46:00 UTC,19031.0414,19194.43,2022-12-30 00:00:00.087299 UTC,2022,,,,,,,,,,,
815,815,9,1,PF,2021-06-21 14:04:00 UTC,174.3984,124.26,2022-12-29 23:59:59.904627 UTC,2022,,,,,,,,,,,
111,111,9,11,PF,2021-11-02 11:34:00 UTC,8803.3514,8911.52,2022-12-30 00:00:00.70592 UTC,2022,,,,,,,,,,,
652,652,9,11,PF,2020-10-23 15:23:00 UTC,88153.384,80069.18,2022-08-29 16:01:05 UTC,2022,,,,,,,,,,,
726,726,9,11,PF,2019-11-06 15:14:00 UTC,6821.0592,7092,2022-12-30 00:00:00.545392 UTC,2022,,,,,,,,,,,
25,25,9,25,PF,2022-09-04 10:40:00 UTC,9489.8888,9647.99,2022-12-29 23:59:59.761029 UTC,2022,,,,,,,,,,,
132,132,9,25,PF,2022-08-18 11:53:00 UTC,57046.9956,57686.22,2022-12-30 00:00:00.794804 UTC,2022,,,,,,,,,,,
585,585,9,25,PF,2022-10-20 11:04:00 UTC,44649.3866,40913.97,2022-12-30 00:00:00.696077 UTC,2022,,,,,,,,,,,
96,96,9,38,PF,2022-08-15 13:30:00 UTC,317.9488,257.75,2022-12-29 23:59:59.221345 UTC,2022,,,,,,,,,,,
443,443,9,38,PF,2022-01-03 11:42:00 UTC,470.734,383.61,2022-12-29 23:59:59.742301 UTC,2022,,,,,,,,,,,
713,713,9,38,PF,2019-10-10 10:50:00 UTC,6769.5754,6828.53,2022-12-29 23:59:59.698062 UTC,2022,,,,,,,,,,,
